query_time,cv_x,cv_xt,cv_y,cv_yt,uwb_x,uwb_xt,uwb_y,uwb_yt,dist
2022-08-17T18:16:56.200Z,0.395,2022-08-17 18:16:56.150442+00:00,10.576,2022-08-17 18:16:56.150442+00:00,-0.048,2022-08-17 18:16:55.737712+00:00,10.033,2022-08-17 18:16:55.737712+00:00,0.7007838468458025
2022-08-17T18:16:56.300Z,0.408,2022-08-17 18:16:56.268877+00:00,10.663,2022-08-17 18:16:56.268877+00:00,-0.048,2022-08-17 18:16:55.737712+00:00,10.033,2022-08-17 18:16:55.737712+00:00,0.7777120289670213
2022-08-17T18:16:56.400Z,0.407,2022-08-17 18:16:56.387820+00:00,10.704,2022-08-17 18:16:56.387820+00:00,-0.048,2022-08-17 18:16:55.737712+00:00,10.033,2022-08-17 18:16:55.737712+00:00,0.8107194335896984
2022-08-17T18:16:56.500Z,0.401,2022-08-17 18:16:56.449246+00:00,10.721,2022-08-17 18:16:56.449246+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,0.8626389743108059
2022-08-17T18:16:56.600Z,0.392,2022-08-17 18:16:56.569068+00:00,10.758,2022-08-17 18:16:56.569068+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,0.8780091115700326
2022-08-17T18:16:56.700Z,0.386,2022-08-17 18:16:56.689745+00:00,10.81,2022-08-17 18:16:56.689745+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,0.9068627239003705
2022-08-17T18:16:56.800Z,0.385,2022-08-17 18:16:56.748311+00:00,10.826,2022-08-17 18:16:56.748311+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,0.9167862346261529
2022-08-17T18:16:56.900Z,0.383,2022-08-17 18:16:56.868430+00:00,10.883,2022-08-17 18:16:56.868430+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,0.9545983448550482
2022-08-17T18:16:57.000Z,0.384,2022-08-17 18:16:56.989859+00:00,10.96,2022-08-17 18:16:56.989859+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,1.011031156789938
2022-08-17T18:16:57.100Z,0.387,2022-08-17 18:16:57.050229+00:00,11.034,2022-08-17 18:16:57.050229+00:00,-0.294,2022-08-17 18:16:56.432427+00:00,10.21,2022-08-17 18:16:56.432427+00:00,1.0689887744967204
2022-08-17T18:16:57.200Z,0.395,2022-08-17 18:16:57.169146+00:00,11.181,2022-08-17 18:16:57.169146+00:00,-0.054,2022-08-17 18:16:57.167049+00:00,9.99,2022-08-17 18:16:57.167049+00:00,1.2728244183704198
2022-08-17T18:16:57.300Z,0.4,2022-08-17 18:16:57.289060+00:00,11.279,2022-08-17 18:16:57.289060+00:00,-0.054,2022-08-17 18:16:57.167049+00:00,9.99,2022-08-17 18:16:57.167049+00:00,1.3666151616311006
2022-08-17T18:16:57.400Z,0.403,2022-08-17 18:16:57.348251+00:00,11.295,2022-08-17 18:16:57.348251+00:00,-0.054,2022-08-17 18:16:57.167049+00:00,9.99,2022-08-17 18:16:57.167049+00:00,1.3827053192925813
2022-08-17T18:16:57.500Z,0.412,2022-08-17 18:16:57.468599+00:00,11.324,2022-08-17 18:16:57.468599+00:00,-0.054,2022-08-17 18:16:57.167049+00:00,9.99,2022-08-17 18:16:57.167049+00:00,1.4130506006509458
2022-08-17T18:16:57.600Z,0.417,2022-08-17 18:16:57.589547+00:00,11.32,2022-08-17 18:16:57.589547+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.5499806450404476
2022-08-17T18:16:57.700Z,0.42,2022-08-17 18:16:57.648774+00:00,11.324,2022-08-17 18:16:57.648774+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.5543709338507334
2022-08-17T18:16:57.800Z,0.421,2022-08-17 18:16:57.742154+00:00,11.325,2022-08-17 18:16:57.742154+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.5555053841115432
2022-08-17T18:16:57.900Z,0.435,2022-08-17 18:16:57.888934+00:00,11.238,2022-08-17 18:16:57.888934+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.4717010566008302
2022-08-17T18:16:58.000Z,0.436,2022-08-17 18:16:57.947145+00:00,11.219,2022-08-17 18:16:57.947145+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.4531242204298982
2022-08-17T18:16:58.100Z,0.433,2022-08-17 18:16:58.066458+00:00,11.182,2022-08-17 18:16:58.066458+00:00,0.195,2022-08-17 18:16:57.580427+00:00,9.786,2022-08-17 18:16:57.580427+00:00,1.4161426481820263
2022-08-17T18:16:58.200Z,0.427,2022-08-17 18:16:58.187555+00:00,11.149,2022-08-17 18:16:58.187555+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.5025325287660154
2022-08-17T18:16:58.300Z,0.423,2022-08-17 18:16:58.247852+00:00,11.114,2022-08-17 18:16:58.247852+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.4676597017019992
2022-08-17T18:16:58.400Z,0.409,2022-08-17 18:16:58.397919+00:00,11.067,2022-08-17 18:16:58.397919+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.4211840134197964
2022-08-17T18:16:58.500Z,0.4,2022-08-17 18:16:58.456709+00:00,11.016,2022-08-17 18:16:58.456709+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.3706385373248482
2022-08-17T18:16:58.600Z,0.397,2022-08-17 18:16:58.547567+00:00,10.948,2022-08-17 18:16:58.547567+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.3028818058442602
2022-08-17T18:16:58.700Z,0.387,2022-08-17 18:16:58.666912+00:00,10.829,2022-08-17 18:16:58.666912+00:00,0.467,2022-08-17 18:16:58.190138+00:00,9.647,2022-08-17 18:16:58.190138+00:00,1.1847041824860756
2022-08-17T18:16:58.800Z,0.378,2022-08-17 18:16:58.756819+00:00,10.759,2022-08-17 18:16:58.756819+00:00,0.642,2022-08-17 18:16:58.760421+00:00,9.285,2022-08-17 18:16:58.760421+00:00,1.497455174621264
2022-08-17T18:16:58.900Z,0.37,2022-08-17 18:16:58.816706+00:00,10.687,2022-08-17 18:16:58.816706+00:00,0.642,2022-08-17 18:16:58.760421+00:00,9.285,2022-08-17 18:16:58.760421+00:00,1.4281414495770361
2022-08-17T18:16:59.000Z,0.359,2022-08-17 18:16:58.967834+00:00,10.603,2022-08-17 18:16:58.967834+00:00,0.642,2022-08-17 18:16:58.760421+00:00,9.285,2022-08-17 18:16:58.760421+00:00,1.3480404296607722
2022-08-17T18:16:59.100Z,0.352,2022-08-17 18:16:59.086864+00:00,10.542,2022-08-17 18:16:59.086864+00:00,0.642,2022-08-17 18:16:58.760421+00:00,9.285,2022-08-17 18:16:58.760421+00:00,1.2900189921082554
2022-08-17T18:16:59.200Z,0.349,2022-08-17 18:16:59.149796+00:00,10.518,2022-08-17 18:16:59.149796+00:00,0.642,2022-08-17 18:16:58.760421+00:00,9.285,2022-08-17 18:16:58.760421+00:00,1.2673349991221743
2022-08-17T18:16:59.300Z,0.343,2022-08-17 18:16:59.267147+00:00,10.459,2022-08-17 18:16:59.267147+00:00,0.392,2022-08-17 18:16:59.208472+00:00,9.01,2022-08-17 18:16:59.208472+00:00,1.4498282656921817
2022-08-17T18:16:59.400Z,0.333,2022-08-17 18:16:59.386774+00:00,10.332,2022-08-17 18:16:59.386774+00:00,0.392,2022-08-17 18:16:59.208472+00:00,9.01,2022-08-17 18:16:59.208472+00:00,1.323315910884473
2022-08-17T18:16:59.500Z,0.328,2022-08-17 18:16:59.446584+00:00,10.225,2022-08-17 18:16:59.446584+00:00,0.488,2022-08-17 18:16:59.465315+00:00,8.686,2022-08-17 18:16:59.465315+00:00,1.547294735982773
2022-08-17T18:16:59.600Z,0.323,2022-08-17 18:16:59.566446+00:00,10.058,2022-08-17 18:16:59.566446+00:00,0.488,2022-08-17 18:16:59.465315+00:00,8.686,2022-08-17 18:16:59.465315+00:00,1.3818860300328677
2022-08-17T18:16:59.700Z,0.321,2022-08-17 18:16:59.627866+00:00,10.002,2022-08-17 18:16:59.627866+00:00,0.488,2022-08-17 18:16:59.465315+00:00,8.686,2022-08-17 18:16:59.465315+00:00,1.3265538059196853
2022-08-17T18:16:59.800Z,0.321,2022-08-17 18:16:59.776630+00:00,9.763,2022-08-17 18:16:59.776630+00:00,0.488,2022-08-17 18:16:59.465315+00:00,8.686,2022-08-17 18:16:59.465315+00:00,1.089870634525034
2022-08-17T18:16:59.900Z,0.323,2022-08-17 18:16:59.866591+00:00,9.65,2022-08-17 18:16:59.866591+00:00,0.735,2022-08-17 18:16:59.855782+00:00,8.452,2022-08-17 18:16:59.855782+00:00,1.2668654230027754
2022-08-17T18:17:00.000Z,0.34,2022-08-17 18:16:59.988356+00:00,9.529,2022-08-17 18:16:59.988356+00:00,0.735,2022-08-17 18:16:59.855782+00:00,8.452,2022-08-17 18:16:59.855782+00:00,1.1471503824695348
2022-08-17T18:17:00.100Z,0.345,2022-08-17 18:17:00.046622+00:00,9.42,2022-08-17 18:17:00.046622+00:00,0.735,2022-08-17 18:16:59.855782+00:00,8.452,2022-08-17 18:16:59.855782+00:00,1.0436110386537696
2022-08-17T18:17:00.200Z,0.354,2022-08-17 18:17:00.166593+00:00,9.27,2022-08-17 18:17:00.166593+00:00,0.735,2022-08-17 18:16:59.855782+00:00,8.452,2022-08-17 18:16:59.855782+00:00,0.9023774154975286
2022-08-17T18:17:00.300Z,0.358,2022-08-17 18:17:00.286616+00:00,9.113,2022-08-17 18:17:00.286616+00:00,0.456,2022-08-17 18:17:00.257737+00:00,8.191,2022-08-17 18:17:00.257737+00:00,0.9271936151635202
2022-08-17T18:17:00.400Z,0.357,2022-08-17 18:17:00.348522+00:00,9.055,2022-08-17 18:17:00.348522+00:00,0.456,2022-08-17 18:17:00.257737+00:00,8.191,2022-08-17 18:17:00.257737+00:00,0.8696533792264585
2022-08-17T18:17:00.500Z,0.362,2022-08-17 18:17:00.467960+00:00,8.904,2022-08-17 18:17:00.467960+00:00,0.456,2022-08-17 18:17:00.257737+00:00,8.191,2022-08-17 18:17:00.257737+00:00,0.7191696600941941
2022-08-17T18:17:00.600Z,0.366,2022-08-17 18:17:00.588114+00:00,8.79,2022-08-17 18:17:00.588114+00:00,0.456,2022-08-17 18:17:00.257737+00:00,8.191,2022-08-17 18:17:00.257737+00:00,0.6057235342959675
2022-08-17T18:17:00.700Z,0.366,2022-08-17 18:17:00.646929+00:00,8.716,2022-08-17 18:17:00.646929+00:00,0.301,2022-08-17 18:17:00.603754+00:00,7.914,2022-08-17 18:17:00.603754+00:00,0.8046297285087094
2022-08-17T18:17:00.800Z,0.349,2022-08-17 18:17:00.766330+00:00,8.558,2022-08-17 18:17:00.766330+00:00,0.301,2022-08-17 18:17:00.603754+00:00,7.914,2022-08-17 18:17:00.603754+00:00,0.6457863423764861
2022-08-17T18:17:00.900Z,0.333,2022-08-17 18:17:00.886579+00:00,8.417,2022-08-17 18:17:00.886579+00:00,0.558,2022-08-17 18:17:00.865919+00:00,7.721,2022-08-17 18:17:00.865919+00:00,0.7314649684024517
2022-08-17T18:17:01.000Z,0.328,2022-08-17 18:17:00.947449+00:00,8.375,2022-08-17 18:17:00.947449+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.7936598767734194
2022-08-17T18:17:01.100Z,0.319,2022-08-17 18:17:01.067545+00:00,8.246,2022-08-17 18:17:01.067545+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.6647179853140729
2022-08-17T18:17:01.200Z,0.31,2022-08-17 18:17:01.187456+00:00,8.117,2022-08-17 18:17:01.187456+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.5359552220101979
2022-08-17T18:17:01.300Z,0.306,2022-08-17 18:17:01.246790+00:00,8.047,2022-08-17 18:17:01.246790+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.46637752947585304
2022-08-17T18:17:01.400Z,0.298,2022-08-17 18:17:01.366431+00:00,7.936,2022-08-17 18:17:01.366431+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.3561025133300798
2022-08-17T18:17:01.500Z,0.287,2022-08-17 18:17:01.487461+00:00,7.793,2022-08-17 18:17:01.487461+00:00,0.218,2022-08-17 18:17:00.961385+00:00,7.589,2022-08-17 18:17:00.961385+00:00,0.2153531982581171
2022-08-17T18:17:01.600Z,0.28,2022-08-17 18:17:01.576908+00:00,7.699,2022-08-17 18:17:01.576908+00:00,0.341,2022-08-17 18:17:01.532631+00:00,7.159,2022-08-17 18:17:01.532631+00:00,0.5434344486688344
2022-08-17T18:17:01.700Z,0.268,2022-08-17 18:17:01.667765+00:00,7.606,2022-08-17 18:17:01.667765+00:00,0.341,2022-08-17 18:17:01.532631+00:00,7.159,2022-08-17 18:17:01.532631+00:00,0.4529216267744344
2022-08-17T18:17:01.800Z,0.25,2022-08-17 18:17:01.786791+00:00,7.488,2022-08-17 18:17:01.786791+00:00,0.602,2022-08-17 18:17:01.753466+00:00,6.917,2022-08-17 18:17:01.753466+00:00,0.6707793974176612
2022-08-17T18:17:01.900Z,0.236,2022-08-17 18:17:01.849944+00:00,7.421,2022-08-17 18:17:01.849944+00:00,0.236,2022-08-17 18:17:01.880276+00:00,6.856,2022-08-17 18:17:01.880276+00:00,0.5650000000000004
2022-08-17T18:17:02.000Z,0.217,2022-08-17 18:17:01.967061+00:00,7.327,2022-08-17 18:17:01.967061+00:00,0.236,2022-08-17 18:17:01.880276+00:00,6.856,2022-08-17 18:17:01.880276+00:00,0.471383071397351
2022-08-17T18:17:02.100Z,0.198,2022-08-17 18:17:02.086695+00:00,7.211,2022-08-17 18:17:02.086695+00:00,0.236,2022-08-17 18:17:01.880276+00:00,6.856,2022-08-17 18:17:01.880276+00:00,0.3570280101056503
2022-08-17T18:17:02.200Z,0.193,2022-08-17 18:17:02.147666+00:00,7.172,2022-08-17 18:17:02.147666+00:00,0.383,2022-08-17 18:17:02.196644+00:00,6.543,2022-08-17 18:17:02.196644+00:00,0.6570700114904039
2022-08-17T18:17:02.300Z,0.18,2022-08-17 18:17:02.259251+00:00,7.059,2022-08-17 18:17:02.259251+00:00,0.383,2022-08-17 18:17:02.196644+00:00,6.543,2022-08-17 18:17:02.196644+00:00,0.554495265985202
2022-08-17T18:17:02.400Z,0.171,2022-08-17 18:17:02.377182+00:00,6.94,2022-08-17 18:17:02.377182+00:00,0.383,2022-08-17 18:17:02.196644+00:00,6.543,2022-08-17 18:17:02.196644+00:00,0.4500588850361697
2022-08-17T18:17:02.500Z,0.167,2022-08-17 18:17:02.497798+00:00,6.829,2022-08-17 18:17:02.497798+00:00,0.383,2022-08-17 18:17:02.196644+00:00,6.543,2022-08-17 18:17:02.196644+00:00,0.35840200892294083
2022-08-17T18:17:02.600Z,0.166,2022-08-17 18:17:02.588470+00:00,6.765,2022-08-17 18:17:02.588470+00:00,0.383,2022-08-17 18:17:02.196644+00:00,6.543,2022-08-17 18:17:02.196644+00:00,0.3104400103079495
2022-08-17T18:17:02.700Z,0.164,2022-08-17 18:17:02.648371+00:00,6.708,2022-08-17 18:17:02.648371+00:00,0.439,2022-08-17 18:17:02.650036+00:00,6.193,2022-08-17 18:17:02.650036+00:00,0.5838236034968102
2022-08-17T18:17:02.800Z,0.161,2022-08-17 18:17:02.769053+00:00,6.628,2022-08-17 18:17:02.769053+00:00,0.439,2022-08-17 18:17:02.650036+00:00,6.193,2022-08-17 18:17:02.650036+00:00,0.5162450968290163
2022-08-17T18:17:02.900Z,0.15,2022-08-17 18:17:02.888758+00:00,6.541,2022-08-17 18:17:02.888758+00:00,0.439,2022-08-17 18:17:02.650036+00:00,6.193,2022-08-17 18:17:02.650036+00:00,0.4523549491273424
2022-08-17T18:17:03.000Z,0.146,2022-08-17 18:17:02.947067+00:00,6.514,2022-08-17 18:17:02.947067+00:00,0.191,2022-08-17 18:17:02.953555+00:00,5.893,2022-08-17 18:17:02.953555+00:00,0.6226283000314077
2022-08-17T18:17:03.100Z,0.127,2022-08-17 18:17:03.068519+00:00,6.405,2022-08-17 18:17:03.068519+00:00,0.191,2022-08-17 18:17:02.953555+00:00,5.893,2022-08-17 18:17:02.953555+00:00,0.5159844958911076
2022-08-17T18:17:03.200Z,0.106,2022-08-17 18:17:03.186847+00:00,6.269,2022-08-17 18:17:03.186847+00:00,0.584,2022-08-17 18:17:03.180482+00:00,5.802,2022-08-17 18:17:03.180482+00:00,0.668261176487158
2022-08-17T18:17:03.300Z,0.094,2022-08-17 18:17:03.247668+00:00,6.192,2022-08-17 18:17:03.247668+00:00,0.584,2022-08-17 18:17:03.180482+00:00,5.802,2022-08-17 18:17:03.180482+00:00,0.6262587324740474
2022-08-17T18:17:03.400Z,0.076,2022-08-17 18:17:03.367868+00:00,6.105,2022-08-17 18:17:03.367868+00:00,0.584,2022-08-17 18:17:03.180482+00:00,5.802,2022-08-17 18:17:03.180482+00:00,0.5915006339810639
2022-08-17T18:17:03.500Z,0.049,2022-08-17 18:17:03.487212+00:00,6.015,2022-08-17 18:17:03.487212+00:00,0.541,2022-08-17 18:17:03.479861+00:00,5.472,2022-08-17 18:17:03.479861+00:00,0.732743474894181
2022-08-17T18:17:03.600Z,0.038,2022-08-17 18:17:03.547069+00:00,5.978,2022-08-17 18:17:03.547069+00:00,0.541,2022-08-17 18:17:03.479861+00:00,5.472,2022-08-17 18:17:03.479861+00:00,0.7134738958083886
2022-08-17T18:17:03.700Z,0.012,2022-08-17 18:17:03.666846+00:00,5.863,2022-08-17 18:17:03.666846+00:00,0.189,2022-08-17 18:17:03.653994+00:00,5.37,2022-08-17 18:17:03.653994+00:00,0.5238110346298561
2022-08-17T18:17:03.800Z,-0.012,2022-08-17 18:17:03.786704+00:00,5.749,2022-08-17 18:17:03.786704+00:00,0.189,2022-08-17 18:17:03.653994+00:00,5.37,2022-08-17 18:17:03.653994+00:00,0.4290011654995819
2022-08-17T18:17:03.900Z,-0.027,2022-08-17 18:17:03.847853+00:00,5.667,2022-08-17 18:17:03.847853+00:00,0.189,2022-08-17 18:17:03.653994+00:00,5.37,2022-08-17 18:17:03.653994+00:00,0.36723970373585674
2022-08-17T18:17:04.000Z,-0.048,2022-08-17 18:17:03.967166+00:00,5.556,2022-08-17 18:17:03.967166+00:00,0.189,2022-08-17 18:17:03.653994+00:00,5.37,2022-08-17 18:17:03.653994+00:00,0.30127230207903277
2022-08-17T18:17:04.100Z,-0.069,2022-08-17 18:17:04.087386+00:00,5.46,2022-08-17 18:17:04.087386+00:00,0.189,2022-08-17 18:17:03.653994+00:00,5.37,2022-08-17 18:17:03.653994+00:00,0.27324714088165675
2022-08-17T18:17:04.200Z,-0.079,2022-08-17 18:17:04.148920+00:00,5.428,2022-08-17 18:17:04.148920+00:00,0.07,2022-08-17 18:17:04.134912+00:00,5.09,2022-08-17 18:17:04.134912+00:00,0.3693846233940986
2022-08-17T18:17:04.300Z,-0.108,2022-08-17 18:17:04.268321+00:00,5.342,2022-08-17 18:17:04.268321+00:00,-0.14,2022-08-17 18:17:04.277567+00:00,4.841,2022-08-17 18:17:04.277567+00:00,0.5020209158989289
2022-08-17T18:17:04.400Z,-0.14,2022-08-17 18:17:04.387226+00:00,5.258,2022-08-17 18:17:04.387226+00:00,-0.14,2022-08-17 18:17:04.277567+00:00,4.841,2022-08-17 18:17:04.277567+00:00,0.4169999999999998
2022-08-17T18:17:04.500Z,-0.159,2022-08-17 18:17:04.447049+00:00,5.207,2022-08-17 18:17:04.447049+00:00,-0.14,2022-08-17 18:17:04.277567+00:00,4.841,2022-08-17 18:17:04.277567+00:00,0.3664928375834919
2022-08-17T18:17:04.600Z,-0.186,2022-08-17 18:17:04.567471+00:00,5.144,2022-08-17 18:17:04.567471+00:00,-0.14,2022-08-17 18:17:04.277567+00:00,4.841,2022-08-17 18:17:04.277567+00:00,0.306471858414439
2022-08-17T18:17:04.700Z,-0.223,2022-08-17 18:17:04.687941+00:00,5.087,2022-08-17 18:17:04.687941+00:00,-0.212,2022-08-17 18:17:04.619974+00:00,4.449,2022-08-17 18:17:04.619974+00:00,0.6380948205400196
2022-08-17T18:17:04.800Z,-0.24,2022-08-17 18:17:04.747354+00:00,5.062,2022-08-17 18:17:04.747354+00:00,-0.212,2022-08-17 18:17:04.619974+00:00,4.449,2022-08-17 18:17:04.619974+00:00,0.6136391447748428
2022-08-17T18:17:04.900Z,-1.495,2022-08-17 18:17:04.898102+00:00,7.419,2022-08-17 18:17:04.898102+00:00,-0.564,2022-08-17 18:17:04.808391+00:00,4.542,2022-08-17 18:17:04.808391+00:00,3.023886571946772
2022-08-17T18:17:05.000Z,-0.349,2022-08-17 18:17:04.987208+00:00,4.962,2022-08-17 18:17:04.987208+00:00,-0.564,2022-08-17 18:17:04.808391+00:00,4.542,2022-08-17 18:17:04.808391+00:00,0.47183153773354314
2022-08-17T18:17:05.100Z,-0.388,2022-08-17 18:17:05.048122+00:00,4.915,2022-08-17 18:17:05.048122+00:00,-0.564,2022-08-17 18:17:04.808391+00:00,4.542,2022-08-17 18:17:04.808391+00:00,0.4124378741095441
2022-08-17T18:17:05.200Z,-1.494,2022-08-17 18:17:05.169589+00:00,7.414,2022-08-17 18:17:05.169589+00:00,-0.564,2022-08-17 18:17:04.808391+00:00,4.542,2022-08-17 18:17:04.808391+00:00,3.0188216244091004
2022-08-17T18:17:05.300Z,-1.493,2022-08-17 18:17:05.259797+00:00,7.407,2022-08-17 18:17:05.259797+00:00,-0.821,2022-08-17 18:17:05.232249+00:00,4.354,2022-08-17 18:17:05.232249+00:00,3.126082692444331
2022-08-17T18:17:05.400Z,-1.496,2022-08-17 18:17:05.352485+00:00,7.397,2022-08-17 18:17:05.352485+00:00,-0.821,2022-08-17 18:17:05.232249+00:00,4.354,2022-08-17 18:17:05.232249+00:00,3.1169655115191763
2022-08-17T18:17:05.500Z,-1.499,2022-08-17 18:17:05.470760+00:00,7.38,2022-08-17 18:17:05.470760+00:00,-0.821,2022-08-17 18:17:05.232249+00:00,4.354,2022-08-17 18:17:05.232249+00:00,3.1010256367853524
2022-08-17T18:17:05.600Z,-1.5,2022-08-17 18:17:05.530849+00:00,7.371,2022-08-17 18:17:05.530849+00:00,-1.227,2022-08-17 18:17:05.536331+00:00,4.396,2022-08-17 18:17:05.536331+00:00,2.987499623430939
2022-08-17T18:17:05.700Z,-1.502,2022-08-17 18:17:05.619781+00:00,7.364,2022-08-17 18:17:05.619781+00:00,-1.227,2022-08-17 18:17:05.536331+00:00,4.396,2022-08-17 18:17:05.536331+00:00,2.9807128342059386
2022-08-17T18:17:05.800Z,-1.51,2022-08-17 18:17:05.780939+00:00,7.354,2022-08-17 18:17:05.780939+00:00,-1.227,2022-08-17 18:17:05.536331+00:00,4.396,2022-08-17 18:17:05.536331+00:00,2.9715068567984155
2022-08-17T18:17:05.900Z,-1.516,2022-08-17 18:17:05.890082+00:00,7.349,2022-08-17 18:17:05.890082+00:00,-1.513,2022-08-17 18:17:05.821230+00:00,4.528,2022-08-17 18:17:05.821230+00:00,2.821001595178564
2022-08-17T18:17:06.000Z,-1.519,2022-08-17 18:17:05.951630+00:00,7.346,2022-08-17 18:17:05.951630+00:00,-1.513,2022-08-17 18:17:05.821230+00:00,4.528,2022-08-17 18:17:05.821230+00:00,2.818006387501633
2022-08-17T18:17:06.100Z,-0.988,2022-08-17 18:17:06.068441+00:00,4.787,2022-08-17 18:17:06.068441+00:00,-1.513,2022-08-17 18:17:05.821230+00:00,4.528,2022-08-17 18:17:05.821230+00:00,0.5854109667575421
2022-08-17T18:17:06.200Z,-1.056,2022-08-17 18:17:06.186943+00:00,4.804,2022-08-17 18:17:06.186943+00:00,-1.513,2022-08-17 18:17:05.821230+00:00,4.528,2022-08-17 18:17:05.821230+00:00,0.5338773267333988
2022-08-17T18:17:06.300Z,-1.079,2022-08-17 18:17:06.246033+00:00,4.767,2022-08-17 18:17:06.246033+00:00,-1.513,2022-08-17 18:17:05.821230+00:00,4.528,2022-08-17 18:17:05.821230+00:00,0.4954563552927748
2022-08-17T18:17:06.400Z,-1.155,2022-08-17 18:17:06.366420+00:00,4.686,2022-08-17 18:17:06.366420+00:00,-1.83,2022-08-17 18:17:06.352704+00:00,4.667,2022-08-17 18:17:06.352704+00:00,0.675267354460439
2022-08-17T18:17:06.500Z,-1.21,2022-08-17 18:17:06.456756+00:00,4.656,2022-08-17 18:17:06.456756+00:00,-1.83,2022-08-17 18:17:06.352704+00:00,4.667,2022-08-17 18:17:06.352704+00:00,0.6200975729673517
2022-08-17T18:17:06.600Z,-1.257,2022-08-17 18:17:06.516801+00:00,4.637,2022-08-17 18:17:06.516801+00:00,-1.83,2022-08-17 18:17:06.352704+00:00,4.667,2022-08-17 18:17:06.352704+00:00,0.5737848028660224
2022-08-17T18:17:06.700Z,-1.347,2022-08-17 18:17:06.696658+00:00,4.611,2022-08-17 18:17:06.696658+00:00,-1.83,2022-08-17 18:17:06.352704+00:00,4.667,2022-08-17 18:17:06.352704+00:00,0.48623553963074323
2022-08-17T18:17:06.800Z,-1.394,2022-08-17 18:17:06.756714+00:00,4.609,2022-08-17 18:17:06.756714+00:00,-1.83,2022-08-17 18:17:06.352704+00:00,4.667,2022-08-17 18:17:06.352704+00:00,0.43984088031923557
2022-08-17T18:17:06.900Z,-1.462,2022-08-17 18:17:06.876740+00:00,4.61,2022-08-17 18:17:06.876740+00:00,-2.18,2022-08-17 18:17:06.823161+00:00,4.692,2022-08-17 18:17:06.823161+00:00,0.7226672816725552
2022-08-17T18:17:07.000Z,-1.519,2022-08-17 18:17:06.966331+00:00,4.616,2022-08-17 18:17:06.966331+00:00,-2.18,2022-08-17 18:17:06.823161+00:00,4.692,2022-08-17 18:17:06.823161+00:00,0.6653547925731056
2022-08-17T18:17:07.100Z,-1.618,2022-08-17 18:17:07.086376+00:00,4.647,2022-08-17 18:17:07.086376+00:00,-2.18,2022-08-17 18:17:06.823161+00:00,4.692,2022-08-17 18:17:06.823161+00:00,0.5637987229499549
2022-08-17T18:17:07.200Z,-1.68,2022-08-17 18:17:07.148421+00:00,4.672,2022-08-17 18:17:07.148421+00:00,-2.18,2022-08-17 18:17:06.823161+00:00,4.692,2022-08-17 18:17:06.823161+00:00,0.5003998401278724
2022-08-17T18:17:07.300Z,-1.773,2022-08-17 18:17:07.267738+00:00,4.709,2022-08-17 18:17:07.267738+00:00,-2.18,2022-08-17 18:17:06.823161+00:00,4.692,2022-08-17 18:17:06.823161+00:00,0.40735488213595794
